depth,expected_energy,model_version,parameter_index,restart,round,seed,stage,step,value
3,-0.21159680433821643,both,1,,3,7,coordinate_descent,0.075,-0.18386746407587118
3,-0.21159680433821643,both,2,,3,7,coordinate_descent,0.075,-0.16158882837541522
3,-0.21159680433821643,both,2,,3,7,coordinate_descent,0.075,-0.20129578581941038
3,-0.21159680433821643,both,3,,3,7,coordinate_descent,0.075,-0.20271945823289728
3,-0.21159680433821643,both,3,,3,7,coordinate_descent,0.075,-0.20129578581941038
3,-0.21159680433821643,both,4,,3,7,coordinate_descent,0.075,-0.16074330960108546
3,-0.21159680433821643,both,4,,3,7,coordinate_descent,0.075,-0.20166168077197072
3,-0.21159680433821643,both,5,,3,7,coordinate_descent,0.075,-0.16254465866001286
3,-0.21159680433821643,both,5,,3,7,coordinate_descent,0.075,-0.20068144809339916
3,-0.21159680433821643,both,0,,4,7,coordinate_descent,0.0375,-0.20305019363593602
3,-0.21159680433821643,both,0,,4,7,coordinate_descent,0.0375,-0.20271945823289728
3,-0.21159680433821643,both,1,,4,7,coordinate_descent,0.0375,-0.20327501698243078
3,-0.21159680433821643,both,1,,4,7,coordinate_descent,0.0375,-0.20305019363593602
3,-0.21159680433821643,both,2,,4,7,coordinate_descent,0.0375,-0.20108493800797395
3,-0.21159680433821643,both,2,,4,7,coordinate_descent,0.0375,-0.20423592071042795
3,-0.21159680433821643,both,3,,4,7,coordinate_descent,0.0375,-0.18587486564139793
3,-0.21159680433821643,both,3,,4,7,coordinate_descent,0.0375,-0.21159680433821643
3,-0.21159680433821643,both,4,,4,7,coordinate_descent,0.0375,-0.20418948668180795
3,-0.21159680433821643,both,4,,4,7,coordinate_descent,0.0375,-0.20764458534386107
3,-0.21159680433821643,both,5,,4,7,coordinate_descent,0.0375,-0.20463153435557044
3,-0.21159680433821643,both,5,,4,7,coordinate_descent,0.0375,-0.2072390683278593
3,-0.20545984983727195,both,,0,,11,restart,,-0.20545984983727195
3,-0.20545984983727195,both,,1,,11,restart,,0.7720209573844781
3,-0.20545984983727195,both,,2,,11,restart,,0.8096020446550405
3,-0.20545984983727195,both,,3,,11,restart,,0.2495664113295872
3,-0.20545984983727195,both,,4,,11,restart,,-0.11699388445582252
3,-0.20545984983727195,both,,5,,11,restart,,-0.1723264785696325
3,-0.20545984983727195,both,,6,,11,restart,,0.5080511203727944
3,-0.20545984983727195,both,,7,,11,restart,,-0.1013034156778841
3,-0.20545984983727195,both,,8,,11,restart,,1.1612933718186924
3,-0.20545984983727195,both,,9,,11,restart,,0.36529812264462463
3,-0.20545984983727195,both,,10,,11,restart,,-0.15367278818647004
3,-0.20545984983727195,both,,11,,11,restart,,1.237450467518423
3,-0.20545984983727195,both,0,,0,11,coordinate_descent,0.6,-0.18814559677295695
3,-0.20545984983727195,both,0,,0,11,coordinate_descent,0.6,-0.20166886193391406
3,-0.20545984983727195,both,1,,0,11,coordinate_descent,0.6,-0.19390567307851653
3,-0.20545984983727195,both,1,,0,11,coordinate_descent,0.6,-0.205254192781278
3,-0.20545984983727195,both,2,,0,11,coordinate_descent,0.6,-0.20528904598558773
3,-0.20545984983727195,both,2,,0,11,coordinate_descent,0.6,-0.204417899699411
3,-0.20545984983727195,both,3,,0,11,coordinate_descent,0.6,0.7620607537614762
3,-0.20545984983727195,both,3,,0,11,coordinate_descent,0.6,0.6171036068791533
3,-0.20545984983727195,both,4,,0,11,coordinate_descent,0.6,0.763868116510418
3,-0.20545984983727195,both,4,,0,11,coordinate_descent,0.6,0.6196477067378464
3,-0.20545984983727195,both,5,,0,11,coordinate_descent,0.6,1.0520253420076005
3,-0.20545984983727195,both,5,,0,11,coordinate_descent,0.6,0.8474367240504037
3,-0.2415716415518826,both,,0,,19,restart,,1.009940317027344
3,-0.2415716415518826,both,,1,,19,restart,,0.8369155844583659
3,-0.2415716415518826,both,,2,,19,restart,,0.13722101473190165
3,-0.2415716415518826,both,,3,,19,restart,,1.0270528205688585
3,-0.2415716415518826,both,,4,,19,restart,,0.02883680664598333
3,-0.2415716415518826,both,,5,,19,restart,,1.4111160000931418
3,-0.2415716415518826,both,,6,,19,restart,,0.2709903907510517
3,-0.2415716415518826,both,,7,,19,restart,,-0.027899462495804807
3,-0.2415716415518826,both,,8,,19,restart,,0.6383527348465226
3,-0.2415716415518826,both,,9,,19,restart,,-0.216252793489687
3,-0.2415716415518826,both,,10,,19,restart,,0.6177068528547389
3,-0.2415716415518826,both,,11,,19,restart,,-0.12232547598195219
3,-0.2415716415518826,both,0,,0,19,coordinate_descent,0.6,-0.13814501788010355
3,-0.2415716415518826,both,0,,0,19,coordinate_descent,0.6,-0.20013787812250947
3,-0.2415716415518826,both,1,,0,19,coordinate_descent,0.6,-0.1820577159253317
3,-0.2415716415518826,both,1,,0,19,coordinate_descent,0.6,-0.23182819577107092
3,-0.2415716415518826,both,2,,0,19,coordinate_descent,0.6,-0.2279631198000459
3,-0.2415716415518826,both,2,,0,19,coordinate_descent,0.6,-0.2334545038695639
3,-0.2415716415518826,both,3,,0,19,coordinate_descent,0.6,-0.2291465909272384
3,-0.2415716415518826,both,3,,0,19,coordinate_descent,0.6,-0.23176412049312867
3,-0.2415716415518826,both,4,,0,19,coordinate_descent,0.6,0.3560728746079475
3,-0.2415716415518826,both,4,,0,19,coordinate_descent,0.6,0.14663980886306655
3,-0.2415716415518826,both,5,,0,19,coordinate_descent,0.6,0.7967828671023887
3,-0.2415716415518826,both,5,,0,19,coordinate_descent,0.6,0.7942820023190844
3,-0.2415716415518826,both,0,,1,19,coordinate_descent,0.3,-0.21688970626701232
3,-0.2415716415518826,both,0,,1,19,coordinate_descent,0.3,-0.23400965169842702
3,-0.2415716415518826,both,1,,1,19,coordinate_descent,0.3,-0.2263824450523852
3,-0.2415716415518826,both,1,,1,19,coordinate_descent,0.3,-0.23704954395201036
3,-0.2415716415518826,both,2,,1,19,coordinate_descent,0.3,-0.23843440429080237
3,-0.2415716415518826,both,2,,1,19,coordinate_descent,0.3,-0.23704954395201036
3,-0.2415716415518826,both,3,,1,19,coordinate_descent,0.3,-0.21461045273952514
3,-0.2415716415518826,both,3,,1,19,coordinate_descent,0.3,-0.23514537205018013
3,-0.2415716415518826,both,4,,1,19,coordinate_descent,0.3,0.00786255589377137
3,-0.2415716415518826,both,4,,1,19,coordinate_descent,0.3,-0.12219688797575812
3,-0.2415716415518826,both,5,,1,19,coordinate_descent,0.3,0.12599227456502005
3,-0.2415716415518826,both,5,,1,19,coordinate_descent,0.3,0.14246405483655517
3,-0.2415716415518826,both,0,,2,19,coordinate_descent,0.15,-0.23693580863693225
3,-0.2415716415518826,both,0,,2,19,coordinate_descent,0.15,-0.23724196440845446
3,-0.2415716415518826,both,1,,2,19,coordinate_descent,0.15,-0.2373325987760967
3,-0.2415716415518826,both,1,,2,19,coordinate_descent,0.15,-0.2382997338119643
3,-0.2415716415518826,both,2,,2,19,coordinate_descent,0.15,-0.23886770102398722
3,-0.2415716415518826,both,2,,2,19,coordinate_descent,0.15,-0.23843440429080237
3,-0.2415716415518826,both,3,,2,19,coordinate_descent,0.15,-0.22934632555682377
3,-0.2415716415518826,both,3,,2,19,coordinate_descent,0.15,-0.2402951621353397
3,-0.2415716415518826,both,4,,2,19,coordinate_descent,0.15,-0.19437403901234337
3,-0.2415716415518826,both,4,,2,19,coordinate_descent,0.15,-0.20695084654828544
3,-0.2415716415518826,both,5,,2,19,coordinate_descent,0.15,-0.13409055807071718
3,-0.2415716415518826,both,5,,2,19,coordinate_descent,0.15,-0.14684223312968592
3,-0.2415716415518826,both,0,,3,19,coordinate_descent,0.075,-0.23964170423262943
3,-0.2415716415518826,both,0,,3,19,coordinate_descent,0.075,-0.24014887559810566
3,-0.2415716415518826,both,1,,3,19,coordinate_descent,0.075,-0.2406985507535334
3,-0.2415716415518826,both,1,,3,19,coordinate_descent,0.075,-0.2402951621353397
3,-0.2415716415518826,both,2,,3,19,coordinate_descent,0.075,-0.24122497776515328
3,-0.2415716415518826,both,2,,3,19,coordinate_descent,0.075,-0.2406985507535334
3,-0.2415716415518826,both,3,,3,19,coordinate_descent,0.075,-0.24074996315703395
3,-0.2415716415518826,both,3,,3,19,coordinate_descent,0.075,-0.2403932560640372
3,-0.2415716415518826,both,4,,3,19,coordinate_descent,0.075,-0.2297217048964285
3,-0.2415716415518826,both,4,,3,19,coordinate_descent,0.075,-0.2309869260576755
3,-0.2415716415518826,both,5,,3,19,coordinate_descent,0.075,-0.2150826898606678
3,-0.2415716415518826,both,5,,3,19,coordinate_descent,0.075,-0.21577650862358116
3,-0.2415716415518826,both,0,,4,19,coordinate_descent,0.0375,-0.24101124154124937
3,-0.2415716415518826,both,0,,4,19,coordinate_descent,0.0375,-0.2412305961559274
3,-0.2415716415518826,both,1,,4,19,coordinate_descent,0.0375,-0.2412895389706037
3,-0.2415716415518826,both,1,,4,19,coordinate_descent,0.0375,-0.2412305961559274
3,-0.2415716415518826,both,2,,4,19,coordinate_descent,0.0375,-0.2415716415518826
3,-0.2415716415518826,both,2,,4,19,coordinate_descent,0.0375,-0.2412895389706037
3,-0.2415716415518826,both,3,,4,19,coordinate_descent,0.0375,-0.2413686261665392
3,-0.2415716415518826,both,3,,4,19,coordinate_descent,0.0375,-0.24143213997940113
3,-0.2415716415518826,both,4,,4,19,coordinate_descent,0.0375,-0.23989869234889294
3,-0.2415716415518826,both,4,,4,19,coordinate_descent,0.0375,-0.23770814734378698
3,-0.2415716415518826,both,5,,4,19,coordinate_descent,0.0375,-0.23640450777607647
3,-0.2415716415518826,both,5,,4,19,coordinate_descent,0.0375,-0.2338542351348389
