B,backend,best_feasible_sampled_bitstring,best_feasible_sampled_objective_unscaled,best_feasible_scaled_objective_in_distribution,circuit_depth,connectivity_mode,edge_count,eta,expected_scaled_objective,feasible_probability_mass,gamma,lambda,model_version,noise_model,noise_strength,notes,optimal_bitstring_probability,p,q,qaoa_best_bitstring,qaoa_best_probability,qaoa_expected_energy,readout_error,run_id,seed,two_qubit_gate_count,var_alpha
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.2202194959570263,0.5944003483585966,0.25,8.0,base,depolarizing,0.0,Used approximate noise fallback.,0.008491461900102497,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-hand-depolarizing-ns0.00-ro0.000,7,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.211498765005602,0.5679053839576873,0.25,8.0,base,depolarizing,0.0,Used approximate noise fallback.,0.008112961082369812,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-hand-depolarizing-ns0.00-ro0.010,7,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.194585832251327,0.5214653476110153,0.25,8.0,base,depolarizing,0.0,Used approximate noise fallback.,0.007449529559088341,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-hand-depolarizing-ns0.00-ro0.030,7,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.177001227036964,0.5314113893682219,0.25,8.0,base,depolarizing,1.0,Used approximate noise fallback.,0.007591614064707382,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-hand-depolarizing-ns1.00-ro0.000,7,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.1699919395347598,0.5101160617309903,0.25,8.0,base,depolarizing,1.0,Used approximate noise fallback.,0.007287394032454728,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-hand-depolarizing-ns1.00-ro0.010,7,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.1563981698335075,0.47278988251735354,0.25,8.0,base,depolarizing,1.0,Used approximate noise fallback.,0.006754160945617251,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-hand-depolarizing-ns1.00-ro0.030,7,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.1337829581169006,0.46842243037784737,0.25,8.0,base,depolarizing,2.0,Used approximate noise fallback.,0.006691766229312266,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-hand-depolarizing-ns2.00-ro0.000,7,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.128485114063914,0.4523267395042949,0.25,8.0,base,depolarizing,2.0,Used approximate noise fallback.,0.0064618269825396655,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-hand-depolarizing-ns2.00-ro0.010,7,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,30,hand,28,0.25,-2.1182105074156894,0.4241144174236916,0.25,8.0,base,depolarizing,2.0,Used approximate noise fallback.,0.006058792332146164,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-hand-depolarizing-ns2.00-ro0.030,7,56,0.95
4,cirq_ideal,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1288987680766644,0.3668251542788727,0.25,8.0,base,none,0.0,,0.0024852073209447,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-none-ns0.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1288987680766644,0.3668251542788727,0.25,8.0,base,one_zone,0.0,Used approximate noise fallback.,0.0024852073209447,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-one_zone-ns0.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1237943379493083,0.36216825697201865,0.25,8.0,base,one_zone,0.0,Used approximate noise fallback.,0.0026120664846579784,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-one_zone-ns0.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1138948370962574,0.3533810838854421,0.25,8.0,base,one_zone,0.0,Used approximate noise fallback.,0.0028396020954740697,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-one_zone-ns0.00-ro0.030,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1186512378965556,0.35940083576370224,0.25,8.0,base,one_zone,1.0,Used approximate noise fallback.,0.0025981802139295965,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-one_zone-ns1.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.113952609964324,0.35511416179274335,0.25,8.0,base,one_zone,1.0,Used approximate noise fallback.,0.002714954074127672,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-one_zone-ns1.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.104840119429089,0.3470255689665493,0.25,8.0,base,one_zone,1.0,Used approximate noise fallback.,0.0029244006038838797,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-one_zone-ns1.00-ro0.030,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1084037077164437,0.35197651724853163,0.25,8.0,base,one_zone,2.0,Used approximate noise fallback.,0.002711153106914493,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-one_zone-ns2.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1041108819793415,0.3480600666134678,0.25,8.0,base,one_zone,2.0,Used approximate noise fallback.,0.002817841663597356,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-one_zone-ns2.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.0957854017619213,0.3406700540476568,0.25,8.0,base,one_zone,2.0,Used approximate noise fallback.,0.0030091991122936958,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-one_zone-ns2.00-ro0.030,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1288987680766644,0.3668251542788727,0.25,8.0,base,two_zone,0.0,Used approximate noise fallback.,0.0024852073209447,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-two_zone-ns0.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1237943379493083,0.36216825697201865,0.25,8.0,base,two_zone,0.0,Used approximate noise fallback.,0.0026120664846579784,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-two_zone-ns0.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1138948370962574,0.3533810838854421,0.25,8.0,base,two_zone,0.0,Used approximate noise fallback.,0.0028396020954740697,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-two_zone-ns0.00-ro0.030,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1212131204415794,0.36125691539249477,0.25,8.0,base,two_zone,1.0,Used approximate noise fallback.,0.0025699369906833727,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-two_zone-ns1.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1164130419605716,0.35687768558756194,0.25,8.0,base,two_zone,1.0,Used approximate noise fallback.,0.0026892321767602464,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-two_zone-ns1.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.107103798845879,0.3486144476962725,0.25,8.0,base,two_zone,1.0,Used approximate noise fallback.,0.002903200976781426,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-two_zone-ns1.00-ro0.030,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1135274728064988,0.3556886765061171,0.25,8.0,base,two_zone,2.0,Used approximate noise fallback.,0.0026546666604220447,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-two_zone-ns2.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1090317459718335,0.3515871142031054,0.25,8.0,base,two_zone,2.0,Used approximate noise fallback.,0.002766397868862518,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-two_zone-ns2.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.100312760595504,0.34384781150710303,0.25,8.0,base,two_zone,2.0,Used approximate noise fallback.,0.0029667998580887854,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-two_zone-ns2.00-ro0.030,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1288987680766644,0.3668251542788727,0.25,8.0,base,depolarizing,0.0,Used approximate noise fallback.,0.0024852073209447,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-depolarizing-ns0.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1237943379493083,0.36216825697201865,0.25,8.0,base,depolarizing,0.0,Used approximate noise fallback.,0.0026120664846579784,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-depolarizing-ns0.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1138948370962574,0.3533810838854421,0.25,8.0,base,depolarizing,0.0,Used approximate noise fallback.,0.0028396020954740697,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-depolarizing-ns0.00-ro0.030,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1160893553515256,0.3575447561349096,0.25,8.0,base,depolarizing,1.0,Used approximate noise fallback.,0.0026264234371758204,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-depolarizing-ns1.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.1114921779680813,0.35335063799792454,0.25,8.0,base,depolarizing,1.0,Used approximate noise fallback.,0.002740675971495095,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-depolarizing-ns1.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.102576440012296,0.3454366902368265,0.25,8.0,base,depolarizing,1.0,Used approximate noise fallback.,0.0029456002309863325,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-depolarizing-ns1.00-ro0.030,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.103279942626389,0.3482643579909468,0.25,8.0,base,depolarizing,2.0,Used approximate noise fallback.,0.002767639553406941,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.0,base-p1-seed7-pruned-depolarizing-ns2.00-ro0.000,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.099190017986848,0.34453301902383004,0.25,8.0,base,depolarizing,2.0,Used approximate noise fallback.,0.0028692854583322047,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.01,base-p1-seed7-pruned-depolarizing-ns2.00-ro0.010,7,24,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,21,pruned,12,0.25,-2.091258042928338,0.33749229658821034,0.25,8.0,base,depolarizing,2.0,Used approximate noise fallback.,0.003051598366498599,1,0.5,00011110,0.008491462515897875,-0.22022047598441366,0.03,base-p1-seed7-pruned-depolarizing-ns2.00-ro0.030,7,24,0.95
4,cirq_ideal,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.2195758463538926,0.6132764229672754,0.25,8.0,base,none,0.0,,0.00876111760753021,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.0,base-p1-seed11-naive-none-ns0.00-ro0.000,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.2195758463538926,0.6132764229672754,0.25,8.0,base,one_zone,0.0,Used approximate noise fallback.,0.00876111760753021,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.0,base-p1-seed11-naive-one_zone-ns0.00-ro0.000,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.2108806039267432,0.5844050484299793,0.25,8.0,base,one_zone,0.0,Used approximate noise fallback.,0.008348668166983531,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.01,base-p1-seed11-naive-one_zone-ns0.00-ro0.010,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1940171034619653,0.5340020529868623,0.25,8.0,base,one_zone,0.0,Used approximate noise fallback.,0.007628623117324914,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.03,base-p1-seed11-naive-one_zone-ns0.00-ro0.030,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1663284653285646,0.5308654841477113,0.25,8.0,base,one_zone,1.0,Used approximate noise fallback.,0.007583812212704135,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.0,base-p1-seed11-naive-one_zone-ns1.00-ro0.000,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1597418191899993,0.5089954179357099,0.25,8.0,base,one_zone,1.0,Used approximate noise fallback.,0.007271381761490039,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.01,base-p1-seed11-naive-one_zone-ns1.00-ro0.010,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1469677175879287,0.4708151488875484,0.25,8.0,base,one_zone,1.0,Used approximate noise fallback.,0.006725947636373627,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.03,base-p1-seed11-naive-one_zone-ns1.00-ro0.030,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1130810843032357,0.4484545453281467,0.25,8.0,base,one_zone,2.0,Used approximate noise fallback.,0.006406506817878058,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.0,base-p1-seed11-naive-one_zone-ns2.00-ro0.000,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.108603034453255,0.43358578744143966,0.25,8.0,base,one_zone,2.0,Used approximate noise fallback.,0.0061940953559965276,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.01,base-p1-seed11-naive-one_zone-ns2.00-ro0.010,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.0999183317138934,0.40762824478823395,0.25,8.0,base,one_zone,2.0,Used approximate noise fallback.,0.005823272155422323,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.03,base-p1-seed11-naive-one_zone-ns2.00-ro0.030,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.2195758463538926,0.6132764229672754,0.25,8.0,base,two_zone,0.0,Used approximate noise fallback.,0.00876111760753021,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.0,base-p1-seed11-naive-two_zone-ns0.00-ro0.000,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.2108806039267432,0.5844050484299793,0.25,8.0,base,two_zone,0.0,Used approximate noise fallback.,0.008348668166983531,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.01,base-p1-seed11-naive-two_zone-ns0.00-ro0.010,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1940171034619653,0.5340020529868623,0.25,8.0,base,two_zone,0.0,Used approximate noise fallback.,0.007628623117324914,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.03,base-p1-seed11-naive-two_zone-ns0.00-ro0.030,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1796403105848965,0.5514682188526023,0.25,8.0,base,two_zone,1.0,Used approximate noise fallback.,0.007878138561410654,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.0,base-p1-seed11-naive-two_zone-ns1.00-ro0.000,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1725265153741833,0.5278478255592776,0.25,8.0,base,two_zone,1.0,Used approximate noise fallback.,0.007540703362863418,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.01,base-p1-seed11-naive-two_zone-ns1.00-ro0.010,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1587300640564404,0.48661187491237673,0.25,8.0,base,two_zone,1.0,Used approximate noise fallback.,0.006951616506611442,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.03,base-p1-seed11-naive-two_zone-ns1.00-ro0.030,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1397047748159,0.4896600147379288,0.25,8.0,base,two_zone,2.0,Used approximate noise fallback.,0.006995159515291096,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.0,base-p1-seed11-naive-two_zone-ns2.00-ro0.000,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.134172426821627,0.47129060268857464,0.25,8.0,base,two_zone,2.0,Used approximate noise fallback.,0.006732738558743282,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.01,base-p1-seed11-naive-two_zone-ns2.00-ro0.010,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.1234430246509124,0.43922169683789125,0.25,8.0,base,two_zone,2.0,Used approximate noise fallback.,0.006274609895897973,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.03,base-p1-seed11-naive-two_zone-ns2.00-ro0.030,11,56,0.95
4,approximate_noise,00011110,-128.00038925298003,-2.2857157013726352,87,naive,28,0.25,-2.2195758463538926,0.6132764229672754,0.25,8.0,base,depolarizing,0.0,Used approximate noise fallback.,0.00876111760753021,1,0.5,00011110,0.0087611192840105,-0.2195768349594534,0.0,base-p1-seed11-naive-depolarizing-ns0.00-ro0.000,11,56,0.95
